         8319170 function calls (8259836 primitive calls) in 50.108 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:306(DOMBuilderFilter)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:335(DocumentLS)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:368(DOMImplementationLS)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:45(DOMBuilder)
        1    0.000    0.000    0.000    0.000 zipfile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 zipfile.py:1114(_ZipWriteFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:1192(ZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:1956(PyZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:2183(CompleteDirs)
        1    0.000    0.000    0.000    0.000 zipfile.py:2233(FastLookup)
        1    0.000    0.000    0.000    0.000 zipfile.py:2251(Path)
        1    0.000    0.000    0.000    0.000 zipfile.py:318(ZipInfo)
        1    0.000    0.000    0.000    0.000 zipfile.py:43(BadZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:47(LargeZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:613(LZMACompressor)
        1    0.000    0.000    0.000    0.000 zipfile.py:636(LZMADecompressor)
        1    0.000    0.000    0.000    0.000 zipfile.py:737(_SharedFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:775(_Tellable)
        1    0.000    0.000    0.000    0.000 zipfile.py:795(ZipExtFile)
        1    0.000    0.000    0.000    0.000 zpickle_docstore.py:1(<module>)
        1    0.000    0.000    0.000    0.000 zpickle_docstore.py:127(ZPickleDocStore)
        1    0.000    0.000    0.000    0.000 zpickle_docstore.py:15(ZPickleKeyValueStore)
        1    0.000    0.000    0.000    0.000 zpickle_docstore.py:93(ZPickleDocStoreTransaction)
  1244352    0.159    0.000    0.160    0.000 {built-in method __new__ of type object at 0x562698e6ee20}
      212    0.001    0.000    0.001    0.000 {built-in method _abc._abc_init}
     1414    0.001    0.000    0.003    0.000 {built-in method _abc._abc_instancecheck}
       32    0.000    0.000    0.001    0.000 {built-in method _abc._abc_register}
 1638/219    0.003    0.000    0.003    0.000 {built-in method _abc._abc_subclasscheck}
        9    0.000    0.000    0.000    0.000 {built-in method _bisect.insort_right}
        2    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup_error}
        3    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup}
      163    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        3    0.000    0.000    0.000    0.000 {built-in method _csv.register_dialect}
        1    0.000    0.000    0.000    0.000 {built-in method _csv.writer}
        2    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
        1    0.000    0.000    0.000    0.000 {built-in method _ctypes.dlopen}
       38    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
        1    0.000    0.000    0.000    0.000 {built-in method _elementtree._set_factories}
       18    0.000    0.000    0.000    0.000 {built-in method _functools.reduce}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha512}
      970    0.001    0.000    0.001    0.000 {built-in method _imp._fix_co_filename}
     7092    0.001    0.000    0.001    0.000 {built-in method _imp.acquire_lock}
        5    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
  102/101    0.023    0.000    0.024    0.000 {built-in method _imp.create_dynamic}
        5    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
   102/75    0.012    0.000    0.026    0.000 {built-in method _imp.exec_dynamic}
      186    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
     1120    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
     7092    0.001    0.000    0.001    0.000 {built-in method _imp.release_lock}
      175    0.000    0.000    0.000    0.000 {built-in method _json.encode_basestring_ascii}
       32    0.000    0.000    0.000    0.000 {built-in method _locale.nl_langinfo}
        2    0.000    0.000    0.000    0.000 {built-in method _locale.setlocale}
       36    0.000    0.000    0.000    0.000 {built-in method _operator.index}
        3    0.008    0.003    0.008    0.003 {built-in method _posixsubprocess.fork_exec}
        2    0.028    0.014    0.029    0.015 {built-in method _socket.getaddrinfo}
       26    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_iscased}
       25    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
      296    0.001    0.000    0.001    0.000 {built-in method _sre.compile}
      687    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
      543    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
        4    0.000    0.000    0.000    0.000 {built-in method _ssl.txt2obj}
     1613    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
       68    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISLNK}
        6    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISREG}
       23    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
      108    0.000    0.000    0.000    0.000 {built-in method _struct.pack}
      116    0.000    0.000    0.000    0.000 {built-in method _struct.unpack}
        1    0.000    0.000    0.000    0.000 {built-in method _thread._set_sentinel}
     2372    0.001    0.000    0.001    0.000 {built-in method _thread.allocate_lock}
     4579    0.001    0.000    0.001    0.000 {built-in method _thread.get_ident}
        1    0.000    0.000    0.000    0.000 {built-in method _thread.get_native_id}
        1    0.000    0.000    0.000    0.000 {built-in method _thread.start_new_thread}
      474    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
       14    0.000    0.000    0.000    0.000 {built-in method _warnings.warn}
        6    0.000    0.000    0.000    0.000 {built-in method atexit.register}
2879/2552    0.040    0.000    0.474    0.000 {built-in method builtins.__build_class__}
   607/54    0.002    0.000    0.998    0.018 {built-in method builtins.__import__}
      100    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
1076/1060    0.001    0.000    0.003    0.000 {built-in method builtins.all}
     1102    0.001    0.000    0.005    0.000 {built-in method builtins.any}
     4573    0.001    0.000    0.001    0.000 {built-in method builtins.callable}
     2771    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
      427    0.027    0.000    0.027    0.000 {built-in method builtins.compile}
       11    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
       51    0.002    0.000    0.002    0.000 {built-in method builtins.dir}
       60    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
       16    0.001    0.000    0.004    0.000 {built-in method builtins.eval}
   1475/1    0.014    0.000   50.186   50.186 {built-in method builtins.exec}
36362/33970    0.012    0.000    0.015    0.000 {built-in method builtins.getattr}
      851    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
26840/17124    0.013    0.000    0.025    0.000 {built-in method builtins.hasattr}
6456/4817    0.002    0.000    0.002    0.000 {built-in method builtins.hash}
     1400    0.000    0.000    0.000    0.000 {built-in method builtins.id}
158011/157799    0.024    0.000    0.031    0.000 {built-in method builtins.isinstance}
     5425    0.001    0.000    0.001    0.000 {built-in method builtins.issubclass}
      530    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
945035/937326    0.063    0.000    0.070    0.000 {built-in method builtins.len}
       12    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
     5538    0.002    0.000    0.004    0.000 {built-in method builtins.max}
    36930    0.019    0.000    0.019    0.000 {built-in method builtins.min}
      593    0.000    0.000    0.004    0.000 {built-in method builtins.next}
    24034    0.002    0.000    0.002    0.000 {built-in method builtins.ord}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.print}
1572/1503    0.001    0.000    0.002    0.000 {built-in method builtins.repr}
       12    0.000    0.000    0.000    0.000 {built-in method builtins.round}
    12229    0.003    0.000    0.005    0.000 {built-in method builtins.setattr}
      572    0.004    0.000    0.067    0.000 {built-in method builtins.sorted}
       77    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
      450    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
     2912    0.001    0.000    0.001    0.000 {built-in method from_bytes}
      619    0.001    0.000    0.001    0.000 {built-in method fromkeys}
        6    0.000    0.000    0.000    0.000 {built-in method gc.collect}
      971    0.015    0.000    0.015    0.000 {built-in method io.open_code}
       73    0.001    0.000    0.002    0.000 {built-in method io.open}
        2    0.000    0.000    0.000    0.000 {built-in method maketrans}
      970    0.108    0.000    0.108    0.000 {built-in method marshal.loads}
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
        2    0.000    0.000    0.000    0.000 {built-in method math.log}
        1    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
        3    0.001    0.000    0.001    0.000 {built-in method matplotlib._c_internal_utils.display_is_valid}
       39    0.001    0.000    0.001    0.000 {built-in method numpy.arange}
3333/3117    0.011    0.000    0.013    0.000 {built-in method numpy.array}
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath._set_madvise_hugepage}
      299    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
  654/366    0.037    0.000    0.041    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
        6    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
        2    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.set_string_function}
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.set_typeDict}
      821    0.012    0.000    0.012    0.000 {built-in method numpy.empty}
      830    0.001    0.000    0.001    0.000 {built-in method numpy.geterrobj}
      415    0.001    0.000    0.001    0.000 {built-in method numpy.seterrobj}
        3    0.000    0.000    0.000    0.000 {built-in method numpy.zeros}
        1    0.000    0.000    0.000    0.000 {built-in method pandas._libs.internals.update_blklocs_and_blknos}
        2    0.000    0.000    0.000    0.000 {built-in method pandas._libs.lib.is_bool_array}
        1    0.000    0.000    0.000    0.000 {built-in method pandas._libs.lib.is_datetime_array}
      209    0.000    0.000    0.000    0.000 {built-in method pandas._libs.missing.checknull}
        4    0.000    0.000    0.000    0.000 {built-in method pandas._libs.missing.isnaobj}
       52    0.000    0.000    0.000    0.000 {built-in method pandas._libs.writers.word_len}
        3    0.000    0.000    0.000    0.000 {built-in method posix.WEXITSTATUS}
        3    0.000    0.000    0.000    0.000 {built-in method posix.WIFEXITED}
        3    0.000    0.000    0.000    0.000 {built-in method posix.WIFSIGNALED}
        2    0.000    0.000    0.000    0.000 {built-in method posix.access}
       10    0.000    0.000    0.000    0.000 {built-in method posix.close}
        1    0.000    0.000    0.000    0.000 {built-in method posix.confstr}
    12047    0.002    0.000    0.002    0.000 {built-in method posix.fspath}
      186    0.001    0.000    0.001    0.000 {built-in method posix.getcwd}
        1    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
      668    0.011    0.000    0.011    0.000 {built-in method posix.listdir}
       69    0.000    0.000    0.000    0.000 {built-in method posix.lstat}
       52    0.000    0.000    0.001    0.000 {built-in method posix.mkdir}
        1    0.000    0.000    0.000    0.000 {built-in method posix.open}
        6    0.000    0.000    0.000    0.000 {built-in method posix.pipe}
        2    0.000    0.000    0.000    0.000 {built-in method posix.putenv}
        3    0.000    0.000    0.000    0.000 {built-in method posix.readlink}
        3    0.011    0.004    0.011    0.004 {built-in method posix.read}
        4    0.000    0.000    0.000    0.000 {built-in method posix.register_at_fork}
        1    0.000    0.000    0.000    0.000 {built-in method posix.scandir}
     9784    0.033    0.000    0.033    0.000 {built-in method posix.stat}
        1    0.000    0.000    0.000    0.000 {built-in method posix.sysconf}
        3    0.000    0.000    0.000    0.000 {built-in method posix.uname}
        2    0.000    0.000    0.000    0.000 {built-in method posix.unsetenv}
        3    0.000    0.000    0.000    0.000 {built-in method posix.urandom}
        3    0.000    0.000    0.000    0.000 {built-in method posix.waitpid}
        2    0.000    0.000    0.000    0.000 {built-in method pyexpat.ParserCreate}
        2    0.000    0.000    0.000    0.000 {built-in method sys._current_frames}
      375    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        5    0.000    0.000    0.000    0.000 {built-in method sys.audit}
        3    0.000    0.000    0.000    0.000 {built-in method sys.exc_info}
        1    0.000    0.000    0.000    0.000 {built-in method sys.getdefaultencoding}
        1    0.000    0.000    0.000    0.000 {built-in method sys.getfilesystemencoding}
      749    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
     4790    0.001    0.000    0.001    0.000 {built-in method sys.intern}
        1    0.000    0.000    0.000    0.000 {built-in method time.localtime}
        1    0.000    0.000    0.000    0.000 {built-in method time.time}
        2    0.000    0.000    0.000    0.000 {built-in method utcfromtimestamp}
        2    0.000    0.000    0.000    0.000 {function HTTPResponse.flush at 0x7f1d050593a0}
        2    0.000    0.000    0.000    0.000 {function Random.seed at 0x7f1d050ecf70}
      695    0.000    0.000    0.000    0.000 {function RcParams.__getitem__ at 0x7f1cf75a9160}
        2    0.069    0.034    0.069    0.034 {function RelevanceEvaluator.evaluate at 0x7f1c77e0ab80}
        1    0.000    0.000    0.000    0.000 {function SeedSequence.generate_state at 0x7f1cf9afbd30}
        4    0.000    0.000    0.000    0.000 {function SocketIO.close at 0x7f1d0507d820}
        3    0.000    0.000    0.000    0.000 {function socket.close at 0x7f1d05076e50}
