         6205180 function calls (6143189 primitive calls) in 2618.830 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 reflect.py:110(Field)
        1    0.000    0.000    0.000    0.000 reflect.py:119(Constructor)
     2580    0.007    0.000    0.009    0.000 reflect.py:128(get_signature)
       66    0.000    0.000    0.000    0.000 reflect.py:160(lower_name)
      504    0.000    0.000    0.001    0.000 reflect.py:164(bean_getter)
        1    0.000    0.000    0.000    0.000 reflect.py:20(Class)
  303/126    0.002    0.000    0.002    0.000 reflect.py:201(identify_hierarchy)
5558/1640    0.090    0.000    0.411    0.000 reflect.py:219(autoclass)
       38    0.000    0.000    0.000    0.000 reflect.py:239(<listcomp>)
       99    0.002    0.000    0.002    0.000 reflect.py:264(<listcomp>)
      530    0.000    0.000    0.001    0.000 reflect.py:319(<listcomp>)
       63    0.001    0.000    0.001    0.000 reflect.py:331(<lambda>)
      312    0.000    0.000    0.000    0.000 reflect.py:337(<lambda>)
      499    0.000    0.000    0.002    0.000 reflect.py:341(<listcomp>)
      499    0.000    0.000    0.002    0.000 reflect.py:347(<listcomp>)
        1    0.000    0.000    0.000    0.000 reflect.py:401(Py2Iterator)
        1    0.000    0.000    0.000    0.000 reflect.py:420(safe_iterator)
      201    0.018    0.000    0.018    0.000 reflect.py:426(_iterator_next)
        1    0.000    0.000    0.000    0.000 reflect.py:453(<lambda>)
      950    0.003    0.000    0.003    0.000 reflect.py:61(__str__)
       99    0.000    0.000    0.001    0.000 reflect.py:71(__repr__)
        1    0.000    0.000    0.000    0.000 reflect.py:75(Object)
        1    0.000    0.000    0.000    0.000 reflect.py:82(Modifier)
        1    0.000    0.000    0.000    0.000 reflect.py:99(Method)
        1    0.000    0.000    0.000    0.000 registry.py:1(<module>)
        1    0.000    0.000    0.000    0.000 registry.py:10(Registry)
        1    0.000    0.000    0.000    0.000 registry.py:11(__init__)
      416    0.000    0.000    0.000    0.000 registry.py:16(__getitem__)
        1    0.000    0.000    0.000    0.000 registry.py:26(__iter__)
      406    0.002    0.000    0.036    0.000 registry.py:29(register)
        4    0.000    0.000    0.012    0.003 registry.py:40(register_pattern)
        8    0.000    0.000    0.000    0.000 relativedelta.py:13(<genexpr>)
        1    0.000    0.000    0.000    0.000 relativedelta.py:18(relativedelta)
        1    0.000    0.000    0.000    0.000 relativedelta.py:2(<module>)
        1    0.000    0.000    0.000    0.000 replace.py:1(<module>)
        1    0.000    0.000    0.000    0.000 report.py:1(<module>)
        1    0.000    0.000    0.000    0.000 report.py:39(BasicReport)
        1    0.000    0.000    0.000    0.000 report.py:47(SQPReport)
        1    0.000    0.000    0.000    0.000 report.py:55(IPReport)
        1    0.000    0.000    0.000    0.000 report.py:6(ReportBase)
        1    0.000    0.000    0.000    0.000 reprlib.py:12(decorating_function)
        2    0.000    0.000    0.000    0.000 reprlib.py:38(__init__)
        1    0.000    0.000    0.000    0.000 reprlib.py:9(recursive_repr)
        3    0.000    0.000    0.008    0.003 request.py:1(<module>)
        1    0.000    0.000    0.000    0.000 request.py:1056(HTTPBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1067(ProxyBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1086(AbstractDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1232(HTTPDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1250(ProxyDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 request.py:1262(AbstractHTTPHandler)
        2    0.000    0.000    0.000    0.000 request.py:1264(__init__)
        2    0.000    0.000    0.000    0.000 request.py:1275(do_request_)
        2    0.000    0.000    0.397    0.199 request.py:1313(do_open)
        2    0.000    0.000    0.000    0.000 request.py:1327(<dictcomp>)
        2    0.000    0.000    0.000    0.000 request.py:1340(<dictcomp>)
        1    0.000    0.000    0.000    0.000 request.py:1380(HTTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1389(HTTPSHandler)
        2    0.000    0.000    0.399    0.199 request.py:139(urlopen)
        1    0.000    0.000    0.000    0.000 request.py:1391(__init__)
        2    0.000    0.000    0.397    0.199 request.py:1396(https_open)
        1    0.000    0.000    0.000    0.000 request.py:1404(HTTPCookieProcessor)
        1    0.000    0.000    0.000    0.000 request.py:1422(UnknownHandler)
        1    0.000    0.000    0.000    0.000 request.py:1480(FileHandler)
        1    0.000    0.000    0.000    0.000 request.py:1537(FTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1595(CacheFTPHandler)
        1    0.000    0.000    0.000    0.000 request.py:1648(DataHandler)
        1    0.000    0.000    0.000    0.000 request.py:1701(URLopener)
        1    0.000    0.000    0.000    0.000 request.py:2146(FancyURLopener)
        1    0.000    0.000    0.000    0.000 request.py:2399(ftpwrapper)
        1    0.000    0.000    0.000    0.000 request.py:2494(getproxies_environment)
        2    0.000    0.000    0.000    0.000 request.py:307(request_host)
        1    0.000    0.000    0.000    0.000 request.py:323(Request)
        2    0.000    0.000    0.001    0.000 request.py:325(__init__)
        8    0.000    0.000    0.000    0.000 request.py:343(full_url)
        2    0.000    0.000    0.000    0.000 request.py:349(full_url)
       10    0.000    0.000    0.000    0.000 request.py:362(data)
        2    0.000    0.000    0.000    0.000 request.py:366(data)
        2    0.000    0.000    0.000    0.000 request.py:380(_parse)
        4    0.000    0.000    0.000    0.000 request.py:388(get_method)
        2    0.000    0.000    0.000    0.000 request.py:393(get_full_url)
        2    0.000    0.000    0.000    0.000 request.py:404(has_proxy)
        4    0.000    0.000    0.000    0.000 request.py:411(add_unredirected_header)
        6    0.000    0.000    0.000    0.000 request.py:415(has_header)
        1    0.000    0.000    0.000    0.000 request.py:432(OpenerDirector)
        1    0.000    0.000    0.000    0.000 request.py:433(__init__)
       10    0.000    0.000    0.000    0.000 request.py:444(add_handler)
        4    0.000    0.000    0.397    0.099 request.py:495(_call_chain)
        2    0.000    0.000    0.398    0.199 request.py:506(open)
        2    0.000    0.000    0.397    0.199 request.py:535(_open)
        1    0.000    0.000    0.001    0.001 request.py:575(build_opener)
        1    0.000    0.000    0.000    0.000 request.py:611(BaseHandler)
        9    0.000    0.000    0.000    0.000 request.py:614(add_parent)
       16    0.000    0.000    0.000    0.000 request.py:621(__lt__)
        1    0.000    0.000    0.000    0.000 request.py:630(HTTPErrorProcessor)
        2    0.000    0.000    0.000    0.000 request.py:634(http_response)
        1    0.000    0.000    0.000    0.000 request.py:647(HTTPDefaultErrorHandler)
        1    0.000    0.000    0.000    0.000 request.py:651(HTTPRedirectHandler)
        1    0.000    0.000    0.000    0.000 request.py:797(ProxyHandler)
        1    0.000    0.000    0.000    0.000 request.py:801(__init__)
        1    0.000    0.000    0.000    0.000 request.py:840(HTTPPasswordMgr)
        1    0.000    0.000    0.000    0.000 request.py:9(RequestMethods)
        1    0.000    0.000    0.000    0.000 request.py:904(HTTPPasswordMgrWithDefaultRealm)
        1    0.000    0.000    0.000    0.000 request.py:914(HTTPPasswordMgrWithPriorAuth)
        1    0.000    0.000    0.000    0.000 request.py:945(AbstractBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 requirements.py:22(InvalidRequirement)
        1    0.000    0.000    0.029    0.029 requirements.py:4(<module>)
        1    0.000    0.000    0.000    0.000 requirements.py:59(<lambda>)
        1    0.000    0.000    0.000    0.000 requirements.py:62(<lambda>)
        1    0.000    0.000    0.000    0.000 requirements.py:82(Requirement)
        1    0.000    0.000    0.000    0.000 reshape.py:1(<module>)
        1    0.000    0.000    0.000    0.000 reshape.py:55(_Unstacker)
        1    0.000    0.000    0.000    0.000 resource_tracker.py:42(<module>)
        1    0.000    0.000    0.000    0.000 resource_tracker.py:83(ResourceTracker)
        1    0.000    0.000    0.000    0.000 resource_tracker.py:85(__init__)
        1    0.000    0.000    0.000    0.000 resources.py:1(<module>)
        1    0.000    0.000    0.000    0.000 resources.py:173(path)
        1    0.000    0.000    0.000    0.000 resources.py:34(_get_package)
        1    0.000    0.000    0.000    0.000 resources.py:54(_normalize_path)
        1    0.000    0.000    0.000    0.000 resources.py:66(_get_resource_reader)
        3    0.000    0.000    0.000    0.000 response.py:1(<module>)
        1    0.000    0.000    0.000    0.000 response.py:106(BrotliDecoder)
        1    0.000    0.000    0.000    0.000 response.py:123(MultiDecoder)
        1    0.000    0.000    0.000    0.000 response.py:14(addbase)
        1    0.000    0.000    0.000    0.000 response.py:157(HTTPResponse)
        1    0.000    0.000    0.000    0.000 response.py:35(DeflateDecoder)
        1    0.000    0.000    0.000    0.000 response.py:37(addclosehook)
        1    0.000    0.000    0.000    0.000 response.py:57(addinfo)
        1    0.000    0.000    0.000    0.000 response.py:67(GzipDecoderState)
        1    0.000    0.000    0.000    0.000 response.py:68(addinfourl)
        1    0.000    0.000    0.000    0.000 response.py:74(GzipDecoder)
        1    0.000    0.000    0.001    0.001 result.py:1(<module>)
        3    0.000    0.000    0.000    0.000 result.py:12(failfast)
        1    0.000    0.000    0.000    0.000 result.py:24(TestResult)
        1    0.000    0.000    0.000    0.000 results.py:11(_ParseResultsWithOffset)
      277    0.000    0.000    0.000    0.000 results.py:136(__new__)
        4    0.000    0.000    0.000    0.000 results.py:14(__init__)
  277/275    0.000    0.000    0.000    0.000 results.py:159(__init__)
       16    0.000    0.000    0.000    0.000 results.py:17(__getitem__)
       49    0.000    0.000    0.000    0.000 results.py:191(__getitem__)
        1    0.000    0.000    0.000    0.000 results.py:2(<module>)
        4    0.000    0.000    0.000    0.000 results.py:200(__setitem__)
        4    0.000    0.000    0.000    0.000 results.py:241(__len__)
       58    0.000    0.000    0.000    0.000 results.py:244(__bool__)
       11    0.000    0.000    0.000    0.000 results.py:247(__iter__)
       42    0.000    0.000    0.000    0.000 results.py:262(haskeys)
        1    0.000    0.000    0.000    0.000 results.py:27(ParseResults)
        2    0.000    0.000    0.000    0.000 results.py:418(__getattr__)
       16    0.000    0.000    0.000    0.000 results.py:431(__iadd__)
        2    0.000    0.000    0.000    0.000 results.py:434(<lambda>)
        2    0.000    0.000    0.000    0.000 results.py:436(<listcomp>)
       42    0.000    0.000    0.000    0.000 results.py:533(copy)
        1    0.000    0.000    0.000    0.000 results.py:8(<genexpr>)
        1    0.000    0.000    0.000    0.000 results.py:85(List)
        1    0.000    0.000    0.000    0.000 retry.py:1(<module>)
        1    0.000    0.000    0.000    0.000 retry.py:225(__init__)
        1    0.000    0.000    0.000    0.000 retry.py:283(<listcomp>)
        1    0.000    0.000    0.000    0.000 retry.py:35(_RetryMeta)
        1    0.000    0.000    0.000    0.000 retry.py:73(Retry)
        1    0.000    0.000    0.012    0.012 reusable_executor.py:6(<module>)
        1    0.000    0.000    0.000    0.000 reusable_executor.py:93(_ReusablePoolExecutor)
        1    0.000    0.000    0.032    0.032 rewrite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rewrite.py:114(SequentialDependence)
        1    0.000    0.000    0.000    0.000 rewrite.py:125(QueryExpansion)
        1    0.000    0.000    0.000    0.000 rewrite.py:229(DFRQueryExpansion)
        1    0.000    0.000    0.000    0.000 rewrite.py:239(Bo1QueryExpansion)
        1    0.000    0.000    0.000    0.000 rewrite.py:260(KLQueryExpansion)
        1    0.000    0.000    0.000    0.000 rewrite.py:280(RM3)
        1    0.000    0.000    0.000    0.000 rewrite.py:328(AxiomaticQE)
        1    0.000    0.000    0.000    0.000 rewrite.py:379(_StashResults)
        1    0.000    0.000    0.000    0.000 rewrite.py:412(_ResetResults)
        1    0.000    0.000    0.000    0.000 rewrite.py:456(_LinearRewriteMix)
        1    0.000    0.000    0.000    0.000 rewrite.py:52(SDM)
        1    0.000    0.000    0.000    0.000 rk.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rk.py:183(RK23)
        1    0.000    0.000    0.000    0.000 rk.py:276(RK45)
        1    0.000    0.000    0.000    0.000 rk.py:385(DOP853)
        1    0.000    0.000    0.000    0.000 rk.py:526(RkDenseOutput)
        1    0.000    0.000    0.000    0.000 rk.py:551(Dop853DenseOutput)
        1    0.000    0.000    0.000    0.000 rk.py:74(RungeKutta)
        1    0.000    0.000    0.000    0.000 roc_curve.py:1(<module>)
        1    0.000    0.000    0.000    0.000 roc_curve.py:10(RocCurveDisplay)
        1    0.000    0.000    0.002    0.002 rolling.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rolling.py:112(BaseWindow)
        1    0.000    0.000    0.000    0.000 rolling.py:1275(RollingAndExpandingMixin)
        1    0.000    0.000    0.001    0.001 rolling.py:1668(Rolling)
        1    0.000    0.000    0.000    0.000 rolling.py:2594(RollingGroupby)
        1    0.000    0.000    0.000    0.000 rolling.py:643(BaseWindowGroupby)
        1    0.000    0.000    0.000    0.000 rolling.py:847(Window)
        1    0.000    0.000    0.000    0.000 roperator.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rprec.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rprec.py:5(_Rprec)
        1    0.000    0.000    0.000    0.000 rr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rr.py:5(_RR)
        1    0.000    0.000    0.000    0.000 rrule.py:1112(_iterinfo)
        1    0.000    0.000    0.000    0.000 rrule.py:1307(rruleset)
        1    0.000    0.000    0.000    0.000 rrule.py:1315(_genitem)
        1    0.000    0.000    0.000    0.000 rrule.py:1418(_rrulestr)
        1    0.000    0.000    0.000    0.000 rrule.py:2(<module>)
        1    0.000    0.000    0.000    0.000 rrule.py:305(rrule)
        1    0.000    0.000    0.000    0.000 rrule.py:66(weekday)
        7    0.000    0.000    0.000    0.000 rrule.py:70(__init__)
        8    0.000    0.000    0.000    0.000 rrule.py:77(<genexpr>)
        4    0.000    0.000    0.000    0.000 rrule.py:80(_invalidates_cache)
        1    0.000    0.000    0.000    0.000 rrule.py:94(rrulebase)
        1    0.000    0.000    0.000    0.000 runner.py:1(<module>)
        1    0.000    0.000    0.000    0.000 runner.py:120(TextTestRunner)
        1    0.000    0.000    0.000    0.000 runner.py:13(_WritelnDecorator)
        1    0.000    0.000    0.000    0.000 runner.py:29(TextTestResult)
        1    0.000    0.000    0.000    0.000 runners.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sample.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sasreader.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sasreader.py:28(ReaderBase)
        1    0.000    0.000    0.000    0.000 sbcharsetprober.py:29(<module>)
        1    0.000    0.000    0.000    0.000 sbcharsetprober.py:45(SingleByteCharSetProber)
